STATE,COUNTY,TRACTFIPS_STR,POPULATION,BUILDVALUE,AREA,RISK_SCORE,RISK_RATNG,EAL_SCORE,EAL_VALT,SOVI_SCORE,RESL_SCORE,RPL_THEME1,RPL_THEME2,RPL_THEME3,RPL_THEME4,RPL_THEMES,EAL_PER_CAPITA,ALT_EAL_PC_PCTL,ALT_SVI_PCTL,ALT_LACK_RESILIENCE,ALT_RISK_SCORE,ALT_RISK_RATNG,RISK_SCORE_DIFF,ABS_RISK_SCORE_DIFF
California,Fresno,06019001500,2129,3125995914.0,14.91030216,96.48484416063168,Relatively High,95.45059539187824,4826719.359725769,63.94361192,14.609643407179243,0.8272,0.8425,0.8148,0.8129,0.8822,2267.129807292517,95.48081477972525,88.22,85.39035659282075,91.06292013979947,Very High,-5.421924020832208,5.421924020832208
California,Fresno,06019001600,5340,1139076876.0,19.97417448,87.10118559214204,Relatively High,89.96523944852855,3487287.0762187946,34.67393236,14.609643407179243,0.8403,0.9516,0.6801,0.9358,0.9471,653.0500142731825,55.774514448128855,94.71000000000001,85.39035659282075,75.7910849905811,Relatively High,-11.310100601560947,11.310100601560947
California,Fresno,06019001700,6076,1242949603.0,28.63995186,95.0233669865506,Relatively High,94.44066045047796,4438101.640869458,57.82976959,14.609643407179243,0.6936,0.822,0.6647,0.7393,0.7793,730.4314747974751,62.264329701563234,77.92999999999999,85.39035659282075,71.99950185462656,Relatively High,-23.02386513192404,23.02386513192404
California,Fresno,06019001800,4356,1587875045.0,22.28008653,93.65107678403672,Relatively High,94.21518660309556,4364354.271218939,47.38968193,14.609643407179243,0.5842,0.8627,0.637,0.491,0.6629,1001.9178767720246,77.32828043581242,66.29,85.39035659282075,74.1222796850387,Relatively High,-19.528797098998012,19.528797098998012
California,Fresno,06019002000,6452,910810865.0,2.14608927,82.36000618363003,Relatively Moderate,65.48371186321253,1812390.4509958203,89.77077534,14.609643407179243,0.9573,0.8537,0.7917,0.9867,0.9845,280.90366568441107,17.517764092846992,98.45,85.39035659282075,60.07154733070426,Relatively High,-22.28845885292577,22.28845885292577
California,Fresno,06019002100,5566,603323497.0,0.71214156,77.63904248867325,Relatively Moderate,60.03358620851633,1633346.9351228217,87.97310904,14.609643407179243,0.7752,0.7423,0.6087,0.6684,0.7691,293.45076089163166,19.09995262908574,76.91,85.39035659282075,52.16753217201169,Relatively Moderate,-25.471510316661565,25.471510316661565
California,Fresno,06019002200,3702,626056185.0,0.51585651,72.62554552697608,Relatively Moderate,67.59870352537754,1889046.7395055129,60.71432802,14.609643407179243,0.8485,0.5374,0.5179,0.6928,0.7538,510.2773472462217,42.99384178114637,75.38,85.39035659282075,62.30778229043898,Relatively High,-10.317763236537104,10.317763236537104
California,Fresno,06019002300,3577,677180508.0,0.58353828,76.8981960448551,Relatively Moderate,65.65634027761467,1819907.4729015392,76.34129006,14.609643407179243,0.8764,0.7266,0.5179,0.6561,0.7983,508.78039499623685,42.813832306963526,79.83,85.39035659282075,64.0067780270567,Relatively High,-12.8914180177984,12.8914180177984
California,Fresno,06019002400,4858,780304401.0,0.95411823,72.52565611882082,Relatively Moderate,65.7420673133382,1822916.1459224897,64.63839365,14.609643407179243,0.9321,0.9584,0.8484,0.5569,0.9064,375.24004650524694,28.128848886783516,90.64,85.39035659282075,61.72253548797569,Relatively High,-10.803120630845129,10.803120630845129
California,Fresno,06019002501,5169,451003282.0,0.51027444,43.908529841960686,Relatively Low,26.750358174601313,870580.0854519329,82.79393473,14.609643407179243,0.9727,0.9532,0.9116,0.7991,0.9705,168.42330923813753,4.841307437233539,97.05,85.39035659282075,53.8071418356782,Relatively Moderate,9.898611993717516,9.898611993717516
California,Fresno,06019002502,4657,364685751.0,0.50469276,18.81250520257334,Very Low,21.33311412264838,766677.2075155526,33.93828111,14.609643407179243,0.9769,0.9493,0.8035,0.8923,0.9784,164.62899023310126,4.367598294647087,97.84,85.39035659282075,53.9099727215143,Relatively Moderate,35.09746751894096,35.09746751894096
California,Fresno,06019002601,5736,408776975.0,0.50992344,36.06126550366856,Relatively Low,26.6294008502243,868320.7411586703,67.30438903,14.609643407179243,0.9459,0.9491,0.9382,0.2467,0.8369,151.38088234983792,3.183325438180957,83.69,85.39035659282075,47.71704993610454,Relatively Moderate,11.65578443243598,11.65578443243598
California,Fresno,06019002602,3359,388215443.0,0.50852139,38.6964432235739,Relatively Low,27.27881250440379,881008.1266845642,71.57140319,14.609643407179243,0.7861,0.6005,0.7535,0.5327,0.7195,262.28285998349634,15.291331122690668,71.95,85.39035659282075,48.46965249413391,Relatively Moderate,9.77320927056001,9.77320927056001
California,Fresno,06019002701,4541,352053333.0,0.50729874,24.629874067996145,Relatively Low,21.286140404443714,765802.4739850176,53.15642954,14.609643407179243,0.8668,0.9354,0.8176,0.2458,0.775,168.6418132536925,4.898152534343913,77.5,85.39035659282075,46.01272212937787,Relatively Moderate,21.382848061381726,21.382848061381726
California,Fresno,06019002702,5594,573496385.0,0.51010635,50.09215987061943,Relatively Low,30.770134109965475,950465.8402738336,85.41195285,14.609643407179243,0.9944,0.9804,0.9336,0.9405,0.9972,169.90808728527594,5.040265277119849,99.72,85.39035659282075,54.964672863627044,Relatively Moderate,4.872512993007611,4.872512993007611
California,Fresno,06019002800,5430,839368748.0,1.02993306,55.30543564862711,Relatively Low,48.04471897973084,1321059.3237840326,61.11591542,14.609643407179243,0.9735,0.9553,0.9253,0.8611,0.9787,243.28900990497837,13.197536712458549,97.87,85.39035659282075,57.89544500952946,Relatively Moderate,2.59000936090235,2.59000936090235
California,Fresno,06019002903,4081,478219276.0,0.50655891,39.47058613677714,Relatively Low,17.240528924066982,686365.7377668062,95.56180774,14.609643407179243,0.8606,0.9954,0.8976,0.9963,0.9978,168.18567453242002,4.803410705826622,99.78,85.39035659282075,54.88208830654509,Relatively Moderate,15.41150216976795,15.41150216976795
California,Fresno,06019002904,3042,249346131.0,0.50995971,20.957749158669568,Relatively Low,8.333137609507482,489025.27915792994,90.21797074,14.609643407179243,0.9414,0.5259,0.7931,0.4357,0.7636,160.7578169486949,4.064424443391757,76.36,85.39035659282075,45.181544488449404,Relatively Moderate,24.223795329779836,24.223795329779836
California,Fresno,06019002905,3109,268219677.0,0.49201854,7.307385870405385,Very Low,8.598539117363835,495495.8478424665,32.96748208,14.609643407179243,0.8872,0.9792,0.6961,0.7584,0.9302,159.3746696180336,3.979156797726196,93.02,85.39035659282075,51.8071740478999,Relatively Moderate,44.499788177494516,44.499788177494516
California,Fresno,06019002906,5491,406103426.0,0.53548716,20.820995802266538,Relatively Low,21.066538271836908,761452.2221874046,41.72007345,14.609643407179243,0.8601,0.9847,0.8383,0.7293,0.9326,138.67277767026127,2.018000947418285,93.26,85.39035659282075,51.02065391526134,Relatively Moderate,30.199658112994804,30.199658112994804
California,Fresno,06019003001,3142,751589464.0,1.02161124,44.913369721617734,Relatively Low,35.11050567207648,1037824.7457008292,66.56044542,14.609643407179243,0.8493,0.9725,0.6946,0.5972,0.8729,330.3070482816134,23.098057792515394,87.29,85.39035659282075,58.11867949555504,Relatively Moderate,13.205309773937309,13.205309773937309
California,Fresno,06019003003,4216,347652819.0,0.51456678,12.668117441404158,Very Low,7.950301806139465,479045.86230055906,67.3126814,14.609643407179243,0.5879,0.9513,0.7701,0.9743,0.8976,113.62567891379484,0.7010895310279488,89.75999999999999,85.39035659282075,49.028043777885685,Relatively Moderate,36.35992633648153,36.35992633648153
California,Fresno,06019003004,2509,252473329.0,0.50948235,14.79790232242874,Very Low,5.158888601827278,399324.5111868702,91.74317361,14.609643407179243,0.646,0.9199,0.5317,0.6664,0.7532,159.15683985128348,3.9412600663192796,75.32,85.39035659282075,44.710120518766786,Relatively Moderate,29.912218196338046,29.912218196338046
California,Fresno,06019003102,7528,1083512525.0,0.88245378,69.49210992591536,Relatively Moderate,72.81748361791577,2106500.880580631,38.53758218,14.609643407179243,0.7731,0.7672,0.6033,0.904,0.8554,279.82211484864916,17.375651350071056,85.54,85.39035659282075,54.843596596455086,Relatively Moderate,-14.648513329460272,14.648513329460272
California,Fresno,06019003103,6064,623305920.0,0.62162529,46.24522849702116,Relatively Low,41.88646452309933,1183722.1573338015,53.72623349,14.609643407179243,0.6588,0.5482,0.5843,0.812,0.7133,195.20484124897783,7.465656087162483,71.33,85.39035659282075,44.70009872814623,Relatively Moderate,-1.5451297688749293,1.5451297688749293
California,Fresno,06019003104,4184,1934785908.0,3.88894623,67.69647889836253,Relatively Moderate,77.47375343495314,2339853.0282221325,21.99490612,14.609643407179243,0.594,0.7745,0.6024,0.4868,0.6341,559.2382954641809,47.44670772145903,63.41,85.39035659282075,59.52357196357967,Relatively Moderate,-8.172906934782858,8.172906934782858
California,Fresno,06019003201,4764,424719894.0,0.63794562,26.809603653098357,Relatively Low,19.868708457617963,737845.2931231498,63.80797252,14.609643407179243,0.908,0.9583,0.7042,0.5309,0.8757,154.87936463542187,3.420180009474183,87.57000000000001,85.39035659282075,49.375634493186496,Relatively Moderate,22.56603084008814,22.56603084008814
California,Fresno,06019003202,5594,524573887.0,0.62641137,25.676334534384548,Relatively Low,28.3615567090213,901375.3628110891,35.86210981,14.609643407179243,0.921,0.9833,0.637,0.6626,0.922,161.13252821077748,4.102321174798674,92.2,85.39035659282075,51.53459801758252,Relatively Moderate,25.85826348319797,25.85826348319797
California,Fresno,06019003301,3673,592591843.0,0.51008607,65.80452594151713,Relatively Moderate,42.41609319585692,1194993.009474211,91.677427,14.609643407179243,0.9186,0.9625,0.7054,0.4268,0.856,325.345224468884,22.567503552818568,85.6,85.39035659282075,57.20393008769147,Relatively Moderate,-8.60059585382566,8.60059585382566
California,Fresno,06019003302,4918,394066661.0,0.50649651,51.201645796915315,Relatively Low,32.708974328863,990100.2686140836,83.69898715,14.609643407179243,0.8603,0.9366,0.6855,0.6063,0.8595,201.32173009639766,8.242539081004264,85.95,85.39035659282075,50.89769607537503,Relatively Moderate,-0.30394972154028466,0.30394972154028466
California,Fresno,06019003401,3533,357135757.0,0.36281622,55.4861879110033,Relatively Low,29.647462244873996,926975.9413628812,95.87987917,14.609643407179243,0.9869,0.9952,0.9218,0.839,0.9931,262.37643401157123,15.310279488394126,99.31,85.39035659282075,59.42217925870047,Relatively Moderate,3.9359913476971684,3.9359913476971684
California,Fresno,06019003402,2332,335937445.0,0.38498421,36.34785297230447,Relatively Low,21.835732907438288,776268.0467525637,79.88212995,14.609643407179243,0.716,0.8165,0.6231,0.5536,0.728,332.8765209059021,23.401231643770725,72.8,85.39035659282075,52.45910772861994,Relatively Moderate,16.111254756315468,16.111254756315468
California,Fresno,06019003500,5734,1221265058.0,1.0120305,88.56266276622311,Relatively High,88.45033703642812,3266982.023442009,50.11668542,14.609643407179243,0.854,0.8327,0.491,0.6198,0.8021,569.7561952288122,48.46991946944576,80.21000000000001,85.39035659282075,66.7040172501737,Relatively High,-21.858645516049407,21.858645516049407
California,Fresno,06019003600,4062,709194775.0,0.75979488,62.31672077342941,Relatively Moderate,52.85482772388848,1437856.1612539112,67.4785287,14.609643407179243,0.4989,0.3828,0.253,0.0729,0.2621,353.9773907567482,25.760303173851256,26.21,85.39035659282075,34.88468991715618,Relatively Low,-27.43203085627323,27.43203085627323
California,Fresno,06019003701,3583,363129307.0,0.43739904,37.66900931111984,Relatively Low,15.971064189585926,660302.8978594407,95.88224842,14.609643407179243,0.8758,0.9636,0.6894,0.9147,0.9539,184.28771919046628,6.442444339175745,95.39,85.39035659282075,53.863653441552195,Relatively Moderate,16.19464413043236,16.19464413043236
California,Fresno,06019003702,5085,513850625.0,0.57092061,47.2797973672006,Relatively Low,28.683326678723255,907872.2558337128,84.83563348,14.609643407179243,0.9038,0.9866,0.6721,0.8403,0.9565,178.53928334979602,5.836096636665087,95.65,85.39035659282075,53.694796975422406,Relatively Moderate,6.414999608221805,6.414999608221805
California,Fresno,06019003804,6173,594163625.0,1.01071035,42.81331383111555,Relatively Low,39.978157221034834,1142531.8501559736,49.94550732,14.609643407179243,0.7876,0.6766,0.7836,0.1524,0.6045,185.08534750623255,6.5371861676930365,60.45,85.39035659282075,39.93028726438498,Relatively Low,-2.883026566730571,2.883026566730571
California,Fresno,06019003805,7318,628219813.0,0.87736584,58.99064131378355,Relatively Moderate,41.20534560913169,1167950.158304487,82.30586981,14.609643407179243,0.9631,0.9294,0.7274,0.9548,0.9795,159.59963901400477,3.988630980577925,97.95,85.39035659282075,53.783437430183184,Relatively Moderate,-5.207203883600364,5.207203883600364
California,Fresno,06019003807,3670,380908876.0,1.76466576,43.84788270129499,Relatively Low,24.317119571599687,823728.9135968018,87.46312859,14.609643407179243,0.8301,0.9094,0.6302,0.8589,0.901,224.44929525798415,11.01847465656087,90.10000000000001,85.39035659282075,53.80686708437551,Relatively Moderate,9.95898438308052,9.95898438308052
California,Fresno,06019003808,5241,528232775.0,1.7836377,28.244919315519724,Relatively Low,38.779153063860775,1117243.8681242445,18.5737132,14.609643407179243,0.5462,0.6729,0.752,0.3355,0.5529,213.17379662740785,9.673140691615348,55.28999999999999,85.39035659282075,39.277466800150016,Relatively Low,11.032547484630292,11.032547484630292
California,Fresno,06019003809,5300,680833799.0,1.08397653,45.7077283483762,Relatively Low,38.383399487986466,1108680.6555684656,60.45844933,14.609643407179243,0.5898,0.9157,0.7171,0.8634,0.8147,209.18502935254068,9.133112269066793,81.47,85.39035659282075,49.50645401000317,Relatively Moderate,3.7987256616269676,3.7987256616269676
California,Fresno,06019003810,5632,728601097.0,1.01015499,54.224489553232736,Relatively Low,46.90325762735749,1295331.7214475048,61.07208435,14.609643407179243,0.7084,0.5461,0.7283,0.6115,0.6919,229.99497895019616,11.691141639033633,69.19,85.39035659282075,45.74556722648825,Relatively Moderate,-8.478922326744488,8.478922326744488
California,Fresno,06019003811,8690,931844573.0,2.78161494,56.74550794953207,Relatively Moderate,67.14540714470255,1872795.4198266256,22.22946159,14.609643407179243,0.6924,0.5805,0.6087,0.4679,0.6326,215.51155579132632,9.985788725722406,63.260000000000005,85.39035659282075,42.60615841549819,Relatively Moderate,-14.139349534033876,14.139349534033876
California,Fresno,06019003812,2411,446450632.0,7.595815890000001,54.21378711664465,Relatively Low,53.807219860488054,1461401.1215827416,46.25718178,14.609643407179243,0.3915,0.6868,0.6855,0.419,0.5009,606.138996923576,51.747986736144,50.09,85.39035659282075,56.13114752018791,Relatively Moderate,1.917360403543256,1.917360403543256
California,Fresno,06019003900,5024,1575871558.0,178.74256842,99.95719025364772,Very High,99.9154473072316,21994304.910980213,80.24403246,14.609643407179243,0.6653,0.8658,0.612,0.6277,0.7388,4377.847315083642,98.61676930364756,73.88,85.39035659282075,86.73809967556451,Very High,-13.219090578083211,13.219090578083211
California,Fresno,06019004003,4761,806814699.0,3.06188415,64.72239068650185,Relatively Moderate,52.58942621603213,1431309.0743699963,73.42296985,14.609643407179243,0.7397,0.9008,0.7788,0.1483,0.6488,300.6320257025827,19.92420653718617,64.88000000000001,85.39035659282075,47.72644643065689,Relatively Moderate,-16.99594425584496,16.99594425584496
California,Fresno,06019004004,4399,562595901.0,5.110408290000001,56.35427443425731,Relatively Moderate,50.0563684618456,1369997.105084902,59.28034117,14.609643407179243,0.8633,0.9132,0.6961,0.3768,0.7896,311.43375882812046,21.1747986736144,78.96,85.39035659282075,53.92121289204959,Relatively Moderate,-2.4330615422077244,2.4330615422077244
California,Fresno,06019004005,4643,510903418.0,3.03456114,54.74058482870156,Relatively Low,43.45538671113512,1218089.631895315,69.36385713,14.609643407179243,0.9767,0.9075,0.8622,0.5555,0.9168,262.34969457146565,15.300805305542397,91.67999999999999,85.39035659282075,56.36591587641718,Relatively Moderate,1.6253310477156262,1.6253310477156262
California,Fresno,06019004006,2989,413877320.0,5.0305437,53.407536893677246,Relatively Low,50.88075721633746,1388522.4471508802,50.73565125,14.609643407179243,0.9301,0.9139,0.9587,0.6078,0.9095,464.54414424586156,38.03884414969209,90.95,85.39035659282075,66.30603335628456,Relatively High,12.898496462607312,12.898496462607312
California,Fresno,06019004100,3221,583140482.0,30.44071407,97.7287051240888,Very High,94.43009136388191,4433260.330261751,89.50541965,14.609643407179243,0.8921,0.9857,0.6405,0.9033,0.9638,1376.3614809878147,87.5035528185694,96.38,85.39035659282075,90.73715225727935,Very High,-6.991552866809457,6.991552866809457
California,Fresno,06019004205,6433,1717641593.0,1.98651219,87.74452094704672,Relatively High,79.80834722972497,2485348.4215518525,78.10223302,14.609643407179243,0.7802,0.9206,0.6819,0.764,0.859,386.34360664571,29.426811937470394,85.9,85.39035659282075,60.410618860784794,Relatively High,-27.33390208626193,27.33390208626193
California,Fresno,06019004208,6933,1388473511.0,2.57919909,87.27837037565553,Relatively High,90.23651267116048,3531086.61724409,34.04371261,14.609643407179243,0.227,0.106,0.3349,0.1617,0.127,509.31582536334776,42.899099952629086,12.7,85.39035659282075,37.1931484676062,Relatively Low,-50.08522190804933,50.08522190804933
California,Fresno,06019004210,3770,595002484.0,0.68006289,21.2098509982995,Relatively Low,23.628954599901355,810410.3066075568,35.2840135,14.609643407179243,0.3771,0.9461,0.5447,0.5072,0.5889,214.9629460497498,9.909995262908575,58.89,85.39035659282075,40.82405135723197,Relatively Moderate,19.61420035893247,19.61420035893247
California,Fresno,06019004211,6899,705954593.0,0.88118667,26.754902310537144,Relatively Low,39.508420038988184,1133751.4655211908,9.209856068,14.609643407179243,0.5748,0.5383,0.6011,0.3949,0.5353,164.3356233542819,4.339175746091899,53.53,85.39035659282075,36.173182574664466,Relatively Low,9.418280264127322,9.418280264127322
California,Fresno,06019004212,12943,2002209558.0,1.85549754,82.38141105680616,Relatively Moderate,87.80327406815887,3185250.9214863023,26.5793994,14.609643407179243,0.7522,0.3094,0.5516,0.7718,0.6884,246.0983482566872,13.557555660824253,68.84,85.39035659282075,46.445453536294025,Relatively Moderate,-35.93595752051213,35.93595752051213
California,Fresno,06019004213,3335,394014621.0,0.45758895,14.11651385965538,Very Low,14.572421730042045,630682.2097292063,40.04797726,14.609643407179243,0.4176,0.1651,0.4324,0.8755,0.5085,189.11010786482947,6.906679298910469,50.849999999999994,85.39035659282075,36.25655917343282,Relatively Low,22.140045313777442,22.140045313777442
California,Fresno,06019004214,4879,833449460.0,0.98207694,47.00866897363633,Relatively Low,42.7754421401226,1202404.3608311538,53.54261683,14.609643407179243,0.4412,0.6827,0.2373,0.3742,0.451,246.44483722712724,13.614400757934627,45.1,85.39035659282075,36.9750338299937,Relatively Low,-10.033635143642634,10.033635143642634
California,Fresno,06019004215,4726,676887267.0,1.05226368,29.81104253623964,Relatively Low,39.21718298611926,1126326.058328817,20.83693656,14.609643407179243,0.6292,0.4738,0.5329,0.4207,0.5466,238.32544611274162,12.496447181430602,54.66,85.39035659282075,40.29595472056688,Relatively Moderate,10.484912184327243,10.484912184327243
California,Fresno,06019004216,4338,654876555.0,1.37844291,74.1643180764154,Relatively Moderate,72.68125983512223,2100178.643723537,52.07012972,14.609643407179243,0.3631,0.675,0.6391,0.2503,0.4188,484.1352336845406,40.01894836570346,41.88,85.39035659282075,47.56908025348967,Relatively Moderate,-26.595237822925725,26.595237822925725
California,Fresno,06019004217,3983,424731675.0,0.95338542,20.545110770218685,Relatively Low,22.896164595908587,796554.1987100438,35.17917432,14.609643407179243,0.5737,0.7643,0.7507,0.6044,0.6781,199.98850080593618,8.07200378967314,67.81,85.39035659282075,43.564955194276024,Relatively Moderate,23.01984442405734,23.01984442405734
California,Fresno,06019004218,7709,1332863972.0,5.79424599,75.5877421426278,Relatively Moderate,82.12062850834958,2646369.768030039,27.43469762,14.609643407179243,0.3146,0.4067,0.6312,0.0263,0.1798,343.28314541834726,24.53813358597821,17.98,85.39035659282075,31.042713602613304,Relatively Low,-44.5450285400145,44.5450285400145
California,Fresno,06019004301,4181,1604770000.0,2.22167868,86.34606923287312,Relatively High,85.6213448575522,2943192.6668406646,52.33311615,14.609643407179243,0.1207,0.735,0.1538,0.432,0.3049,703.9446703756672,60.12316437707248,30.490000000000002,85.39035659282075,52.05997745860573,Relatively Moderate,-34.28609177426739,34.28609177426739
California,Fresno,06019004302,4918,1284156890.0,1.5389478,68.01517367676263,Relatively Moderate,62.54080841769031,1711429.1043257215,60.52952674,14.609643407179243,0.0927,0.5245,0.275,0.1405,0.1488,347.9929044989267,25.106584557081952,14.879999999999999,85.39035659282075,30.05851653960999,Relatively Low,-37.95665713715264,37.95665713715264
California,Fresno,06019004303,4312,1351530460.0,1.49483568,71.53984279309812,Relatively Moderate,68.06844070742419,1906828.5024692784,56.60131493,14.609643407179243,0.107,0.552,0.2479,0.2447,0.2048,442.2144022424115,35.67977261961156,20.48,85.39035659282075,37.056451167748314,Relatively Low,-34.4833916253498,34.4833916253498
California,Fresno,06019004404,3554,1405066647.0,1.0726521,54.73107155173438,Relatively Low,55.52410926086855,1508543.191567904,43.41230824,14.609643407179243,0.8264,0.7779,0.7995,0.4886,0.7728,424.46347539896004,33.57650402652771,77.28,85.39035659282075,58.82998030086058,Relatively Moderate,4.098908749126203,4.098908749126203
California,Fresno,06019004405,3935,883753348.0,0.94550274,30.971662326234046,Relatively Low,44.48058811095193,1241271.4461500987,9.209856068,14.609643407179243,0.0935,0.4916,0.1573,0.26,0.1759,315.4438236721979,21.515869256276645,17.59,85.39035659282075,29.5266946542476,Relatively Low,-1.444967671986447,1.444967671986447
California,Fresno,06019004406,5405,1478259156.0,0.97887426,73.32596054368378,Relatively Moderate,55.19764191934613,1499710.5820546655,86.52964521,14.609643407179243,0.5967,0.5948,0.4324,0.7843,0.6653,277.4672677251925,17.148270961629557,66.53,85.39035659282075,47.13727542165641,Relatively Moderate,-26.188685122027366,26.188685122027366
California,Fresno,06019004409,3467,1339481103.0,1.14607974,51.78195569191253,Relatively Low,50.2407403057989,1374200.069829707,48.21003376,14.609643407179243,0.6575,0.8029,0.4434,0.2462,0.5732,396.3657542052804,30.65845570819517,57.32000000000001,85.39035659282075,49.53285855761094,Relatively Moderate,-2.2490971343015858,2.2490971343015858
California,Fresno,06019004410,2342,372761242.0,0.28097979,19.072931159549547,Very Low,19.12417502407403,723220.6317580668,42.13350708,14.609643407179243,0.4765,0.296,0.4075,0.4274,0.4143,308.8047104005409,20.918995736617717,41.43,85.39035659282075,38.79410157040108,Relatively Low,19.721170410851535,19.721170410851535
California,Fresno,06019004411,1488,611719389.0,1.7538261,36.55238842709857,Relatively Low,31.167062028794888,957717.0980624012,56.76834686,14.609643407179243,0.0119,0.1328,0.1855,0.0598,0.0126,643.6270820311836,54.96920890573188,1.26,85.39035659282075,38.04869749650246,Relatively Low,1.4963090694038925,1.4963090694038925
California,Fresno,06019004503,4987,922128042.0,0.98756073,23.52276646094205,Relatively Low,35.73173309533316,1050675.75645731,9.209856068,14.609643407179243,0.3452,0.5223,0.3288,0.4936,0.4148,210.68292690140564,9.417337754618664,41.48,85.39035659282075,33.63835547850151,Relatively Low,10.115589017559458,10.115589017559458
California,Fresno,06019004504,5215,1153390955.0,0.9985599,65.13383991533183,Relatively Moderate,51.57479390281138,1405181.9647998044,76.18610437,14.609643407179243,0.5501,0.8122,0.4552,0.9345,0.7662,269.4500411888407,16.200852676456655,76.62,85.39035659282075,50.746937193328606,Relatively Moderate,-14.386902722003228,14.386902722003228
California,Fresno,06019004505,5164,1566889614.0,1.0056423,81.13279345486545,Relatively Moderate,67.62219038447988,1890010.4691737369,83.50352426,14.609643407179243,0.6823,0.803,0.47,0.8495,0.786,365.99737977802806,27.12458550450024,78.60000000000001,85.39035659282075,56.45461696594822,Relatively Moderate,-24.67817648891723,24.67817648891723
California,Fresno,06019004506,3387,1123656968.0,1.00437402,49.23596494357438,Relatively Low,49.60776945299105,1358942.6147398923,43.52307054,14.609643407179243,0.1287,0.2478,0.1005,0.3639,0.1683,401.2230926306148,31.20795831359545,16.830000000000002,85.39035659282075,33.584134730041065,Relatively Low,-15.651830213533316,15.651830213533316
California,Fresno,06019004601,2931,557944437.0,0.7084545,16.7588265372861,Very Low,22.478098503887075,788858.7152768384,23.60184801,14.609643407179243,0.2653,0.9652,0.3783,0.4295,0.5049,269.14319866149384,16.162955945049738,50.49,85.39035659282075,40.27788366419549,Relatively Moderate,23.51905712690939,23.51905712690939
California,Fresno,06019004602,2552,638120989.0,1.00516845,20.723484713353074,Relatively Low,29.357399534960187,921208.6712796928,19.54569685,14.609643407179243,0.2833,0.2288,0.3716,0.3785,0.2782,360.97518467072604,26.612979630506867,27.82,85.39035659282075,35.9123943226512,Relatively Low,15.188909609298129,15.188909609298129
California,Fresno,06019004703,4155,341208339.0,0.5005338,9.26712092564185,Very Low,13.00584822791648,598788.3377227134,22.91476633,14.609643407179243,0.9473,0.9589,0.6734,0.6086,0.9105,144.1127166600995,2.453813358597821,91.05,85.39035659282075,50.33276950029213,Relatively Moderate,41.06564857465028,41.06564857465028
California,Fresno,06019004704,5355,464945543.0,0.4908306,51.11602630421081,Relatively Low,25.22488667590483,842112.7146775896,97.32630457,14.609643407179243,0.9852,0.973,0.7681,0.7674,0.9696,157.2572763170102,3.7612505921364283,96.96000000000001,85.39035659282075,53.28511625538451,Relatively Moderate,2.169089951173696,2.169089951173696
California,Fresno,06019004705,2210,237891721.0,0.32557551,18.802991925606175,Very Low,9.900885454588158,528015.616528525,78.30006515,14.609643407179243,0.7744,0.6678,0.5421,0.7549,0.7704,238.92109345182126,12.572240644244435,77.03999999999999,85.39035659282075,49.2820617788331,Relatively Moderate,30.479069853226928,30.479069853226928
California,Fresno,06019004706,4676,391973502.0,0.40339884,34.47492656939341,Relatively Low,18.91044460624281,719096.9716627611,83.57341705,14.609643407179243,0.7384,0.7736,0.6847,0.7453,0.7903,153.78463893557765,3.3349123638086215,79.03,85.39035659282075,45.92126405263699,Relatively Moderate,11.446337483243582,11.446337483243582
California,Fresno,06019004801,4595,439755918.0,0.45782217,46.34155042631373,Relatively Low,22.065904126641144,780206.864862453,95.8763253,14.609643407179243,0.9222,0.7636,0.6191,0.5538,0.8148,169.79474752175256,5.02131691141639,81.47999999999999,85.39035659282075,47.66014609906048,Relatively Moderate,1.3185956727467527,1.3185956727467527
California,Fresno,06019004802,5047,473044626.0,0.566826,33.17041846527059,Relatively Low,21.210982455316252,764263.2313787664,75.03346562,14.609643407179243,0.7985,0.9447,0.6777,0.689,0.8567,151.42921168590576,3.192799621032686,85.67,85.39035659282075,48.513313318387816,Relatively Moderate,15.342894853117222,15.342894853117222
California,Fresno,06019004901,4347,546936238.0,0.6659523,51.02327185378095,Relatively Low,34.710054724381706,1030379.7844572857,79.66889771,14.609643407179243,0.8567,0.8697,0.5681,0.4674,0.7815,237.03238657862565,12.297489341544292,78.14999999999999,85.39035659282075,49.60242369261804,Relatively Moderate,-1.4208481611629082,1.4208481611629082
California,Fresno,06019004902,1905,242745238.0,0.39008424,10.557359114313916,Very Low,6.023205016793104,426188.8425276496,71.06083042,14.609643407179243,0.8676,0.7846,0.5329,0.5293,0.775,223.72117717986856,10.904784462340125,77.5,85.39035659282075,48.71570649697617,Relatively Moderate,38.15834738266225,38.15834738266225
California,Fresno,06019005000,4200,833893219.0,1.01030397,63.416693422758144,Relatively Moderate,42.87995866312798,1204636.93177473,87.29965054,14.609643407179243,0.58,0.8935,0.4917,0.8411,0.7656,286.81831708922147,18.285172903837044,76.55999999999999,85.39035659282075,51.66088129564977,Relatively Moderate,-11.75581212710837,11.75581212710837
California,Fresno,06019005100,6032,1203098921.0,1.00921392,80.46686406716374,Relatively Moderate,70.88099208492848,2023297.913351758,75.04708879,14.609643407179243,0.8414,0.9941,0.6801,0.8321,0.9473,335.4273729031429,23.713879677877785,94.73,85.39035659282075,61.371799343968114,Relatively High,-19.095064723195627,19.095064723195627
